id,text,label,label_text
46834,я благодарна продавцу за понимание товар пришел быстро но блузка пришла на размер меньше и с пятнами открыли спор продавец очень быстро вернул деньги спасибо всем рекомендую этого продавца!!!,1,neutral
17232,"Товар не отслеживался, прошло два месяца, товар не пришёл. Деньги вернули. Остался недоволен продавцом",0,negative
51642,Рисунок соответствует... но ткань оставляет желать лучшего.,1,neutral
34715,"Каааароче! Во первых, заказывала такие же штаны только голубые-30 размер на об 100 и талию 70 был свободен, как и хотела, но со временем они растянулись. Сейчас заказала чёрные, это во вторых, цвет нихрина не чёрный, все в катышках! Заказала 29 что бы было не так свободно как 30. И что вы думаете я даже не влезла в них! В размерное сетке и по отзывам сделала вывод, что все подойдёт, но хрен там был! Расстроена",1,neutral
6666,"Не заказывайте здесь!!!!! Заказ шел 1,5 месяца, не отслеживался вообще! По итогу пришел, размеров на 5 меньше и с ужаснейшим запахом, такое ощущение, что его не снимая месяц носила рота солдат (((( Ужас... Спасибо Али, одобрили возврат денежных средств",0,negative
34403,"17 дней до н.н., отслеживался. вешь красивая и качественная. но не соответствует заявленному размерному ряду. у меня была возможность померить его у подруги xxl. померила и заказала 4xl на свой бюст 108 см. так вот то,что прислали точно то же, что я мерила. размеры маркируют, как придется. судя по отзывам, вещь one size. кому подойдет, тому и повезло. я расстроена.",1,neutral
38255,"отвратительное платье, мешок какой-то. цвет как-будто оно отцвело от стирки, ткань- тонкая плащёвка, липнет к телу и белью очень сильно¡¡¡ я не рекомендую.",1,neutral
64747,шикарно!!!!,2,positive
37818,Платье плохого качества. Материал тонкий сплошная синтетика. Носить не буду.,1,neutral
5897,"Так и не дождалась совсем, то ли украли по дороге, то ли не знаю что думать",0,negative
37468,"Не соответствует размер, XL- идет на M. Качество хорошее.",1,neutral
2267,"В описании размер XS равен 59-62 см на деле же тут целых 66см Хотя кто то даже писал что юбка маломерит. НЕ ВЕРЬТЕ ЖИРУХАМ!!! А вы, жирухи, нормально измеряйте себя без втянутого живота. И заказывайте свой реальный размер, а не на размер меньше, чтобы все равно не влезть! А потом строчить отзывы, что это юбка неправильная какая то, ага:/ Но в описании косяк конечно да.",0,negative
61190,"в крым пришло быстро, качество супер",2,positive
4678,"Вообще не рекомендую этого продавца!По порядку:заказала сначала брюки и по глупости не отслеживала заказ,увидев несколько статусов в отслеживании в приложении Алиэкспресс,приглядела еще пару вещей в данном магазине и решила приобрести.Трек выдали вообще другого формата Рашан айр,на брюки был Чайна Пост.Итог:брюки отслеживаются только на Каинтао(сайт,где продавец сам печатает отслеживание)сайт почты России трек не видит,17 трек видит только электронную регистрацию-по этому заказу Али вернули деньги!А вот со вторым еще интереснее!трек прод дал чужой и вместо Тулы заказ пришел во Владикавказ!Открыв спор указала причину неверный адрес,прод деньги не хотел возвращать и вмешалось Али,но им почему-то не стало аргументом разные адреса!увидели причину защита заканчивается-хотя этот пункт я не выбирала!Вот теперь жду решение,обидно будет,если они откажут в возврате!600 руб не такие и большие деньги,но за не полученный товар их тоже отдавать не хочется!В общем не рекомендую продавца ВООБЩЕ!!!",0,negative
18942,товар не пришел. открывали спор. деньги вернули,0,negative
68775,"пришли быстро, хорошо упакованно! жене понравились а это самое главное!! продавец отличный советую!!!",2,positive
17657,"неплохая блуза. Хорошо сшита,нитки не торчат. цвет приятный. с размером беда- XXL, это 44-46. сшита не понятно по каким лекалам.44-большая грудь должна быть. 46-рукава хорошо,но смотрится как распашонка.",0,negative
9253,Заказала колготки 7 июля. За 4 месяца так и не дошли.,0,negative
23450,Товар так и не пришёл и деньги возвращать отказались.,0,negative
23245,"ничего не пришло!!! жду уже 3 месяца. лето прошло, они мне не нужны! открываю спор!!",0,negative
17595,"Ужас , прошло четыре месяца, заказ так и не пришёл, деньги не вернули, .хотя я уже заказывала майку у этого продавца только другого цвета, она пришла за три недели , как то не понятно , но я очень расстроена (((",0,negative
41648,"Штаны пришли одинаковые,хотя заказывала разные и у них есть разница в цене.",1,neutral
20989,"получила совсем не то что фото! модель не соответствует фото! оплачивала быструю доставку 14-23 дня, платье пришло через 50 дней! очень недовольна",0,negative
36063,Не пришла деньги через спор вернули,1,neutral
59391,хорошо просвечивается. но блузка хороша. на рост 158 вес 63 и грудь 3 размера немного маловата в груди. цвет лимонный. отлично,2,positive
60055,на русский размер 50 сели идеально. доставка 25 дней.,2,positive
18897,Очень плохо. Товар не соответствует представленной фотографии!!,0,negative
62407,"Качественная ткань, к телу приятна, запаха нет. Швы аккуратные, наклейка пережила машинную стирку. На мой 48-50 размер брала XXL, она даже великовата. Пришло всё быстро.",2,positive
34451,Джинсы тонкие и резиновые с ужасным запахом,1,neutral
2745,"врут с размером. безбожно мал. их 80с это по нашему 70 ноль. где накосячили с кроем под мышкой образуется валик даже если размер подобран правильно. не советую. пошив ровный, аккуратный, но носить невозможно. в помойку!",0,negative
62313,"Пришло за 2.5 недели в Иркутскую область,заказала в подарок тети на вид красивый, нитки не много торчат.",2,positive
76230,"Заказывала маме на НГ, поэтому пока оценки за внешний вид упаковки.",2,positive
63547,"Все супер!! Цвет,ткань размер!! Заказала XXXl а так ношу 58-60 р-р и подошло!! Только в руках немного тянет Спасибо продавцу за быструю доставку!",2,positive
14588,"Заказала 27 апреля, пришла 27 июля! Открывала спор несколько раз! Продавец кормил меня завтраками и продлевал защиту заказа. Отслеживания не было 3 месяца! не советую. лучше купить дороже. синтетика",0,negative
2583,"Товар ждала 2 месяца, деньги не вернули и товар не пришёл, спор закрыли не решив проблему",0,negative
82098,"Отличная р-шка,только без кармана и выточек.На ОГ100,ОТ88,ОТ100, чуть-чуть большевата,но так было и задумано(вдруг после стирки подсядет).",2,positive
42632,ну очень долгая доставка я думала уже не приедет никогда,1,neutral
64052,"Я не ожидала что получу такие легинсы. Я в восторге, качество супер и сели идеально",2,positive
36354,Дешевка,1,neutral
12061,Очень расстроена. Размер xxxl очень маленький! Хотела бабушке подарок сделать на Новый год. На параметры 105см грудь на 7 см просто не сходится на груди. Хотя читала отзывы у кого то в другом цвете сошлось. Очень странно. Максимум на 48 размер. Подвели китайские размеры.,0,negative
75617,Классные шорты!!! Хлопок. Доставка быстрая) Рекомендую,2,positive
6534,Просто ужас. Размер L для детей. Картинка не соответствует,0,negative
73754,мне нравиться классный костюм,2,positive
51425,"Юбка не плохая, но очень сильно маломерит. Брала XL российский ношу L или похудею, или отдам дочке (предварительно ушив)))) Доставка быстрая. Трек отслеживался.",1,neutral
18909,Пахнет. Плохо тянется. Не соответсвует размер,0,negative
8900,заказ не пришел+продавец делал мозги долго месяцев уверяя что отправил заказ,0,negative
42494,А целом он мне понравился. Единственное что он начал расползаться по швам.,1,neutral
5220,Тряпка тонкая,0,negative
50112,"Платье прекрасное, понравилось и мне и даже дочери-подростку, но есть дефект окраски ткани - белая полоса (впрочем не очень заметный на пестром платте)",1,neutral
29466,Мне не очень понравилась я думала будет лучше и ткань и фасон,1,neutral
64399,"..This is not a coat.. it's more of a long jacket!!! besides, the thing came in 3-4 sizes smaller than normal international XXL!!! but the quality is good.",2,positive
60287,Комплект хороший,2,positive
36666,"фигня какая-то. s- прям чуть ли ни в обтяжку. так что выбирайте размер больше. и всё равно, когда свисать будет.....тоже самое, что без майки вообще .проще самой любую майку обрезать.",1,neutral
42251,Ткань ужасного качества и сильно просвечивает,1,neutral
67807,Прекрасная кофточка. Дочь в восторге. Доставка быстрая. Рекомендую продавца и магазин,2,positive
40764,пришли за месяц до Орла. так очень понравились! на ощупь класс,1,neutral
39558,хороший товар но немного не качественный ткань ну за быструю доставку 5 +,1,neutral
60770,"Качество хорошее за такие деньги, берите на 2 размера больше!",2,positive
16384,"После первой стирки изображение на свитере стало бледным , такое чувство что свитеру сто лет . Качеством недовольна",0,negative
82128,"Джинсовка крутая, как на картинке, смотрится очень классно) доставка быстрая, всего за 2 недели дошла в Московскую область, я довольна))",2,positive
16233,"пришел товар, был хорошего качества, даже рада была ему, не пах, правда минус был- синтетика. решила постирать, в итоге спустя два дня у меня белые рисунки слиплись между собой и появились розо-коричневые пятна. написала продавцу, сказал, что может дать пол суммы на какой-то сайт с кошельком, где с 18-лет можно зарегистрироваться, в итоге я засомневалась на этот сайт и написала ему опять, сказал даь купон на другую покупку в его магазине. Жалко эту толстовку, я её ждала, а в итоге испортилась и выглядит не очень",0,negative
66161,"Покупала в качестве базы под пиджак, полученным товаром довольна! На 84х68 все вполне хорошо село, но будь грудь немного побольше - выглядело бы интереснее. Брала 2 топа в размере М: есть ощущение, что зеленый самую малость больше голубого.",2,positive
40011,"качество не такое уж и плохое,но если одеть капюшон то получается изнанка кофты,так же по отзывам писали маломерит,если хотите типа чтобы была подлиннее,то надо заказывать на размер больше,в итоге я в ней утонула",1,neutral
73321,"шла месяц.бубон конечно меньше, чем на фото( слежавшийся набок. надеюсь исправится. а так, довольна покупкой",2,positive
20428,"заказ не пришел, деньги не вернули.",0,negative
62141,отличная майка. На 42 размер садится идеально. быстрая доставка,2,positive
24626,"Заказ был сделан 29.04, сначала всё было нормально, продавец отправил товар, я ждала. Потом срок защиты стал истекать и продавец без моего ведома его продлил. Я снова долго ждала, потом уже в июле уехала в отпуск. Срок защиты прошёл, продавец не вернул деньги! Лето уже заканчивается, а шорты так и не пришли!! Хотя заказала их в апреле. Не в коем случае не заказывайте товар у этого продавца!",0,negative
52265,проблемы с отправкой заказа. на посылке не был указан город доставки.,1,neutral
46592,"Товар пришел дней за 10 до Ставропольского края, но минусы есть, ношу вещи размер s иногда m, читая отзывы , решила заказать L, и та оказалась мала, рукава жмут, очень короткая, ткань приятная да, но размеры никуда не годятся!!!",1,neutral
39717,"ткань как у майки. кружево не очень хорошего качества. и кружево так не тянется как платье, поэтому чтобы сесть в машину нужно задрать платье.",1,neutral
49144,Качество материала низкое,1,neutral
21268,"""2. Является ли товар таким же как на фотографии? Да, все фотографии реальны. Мы сделали эти фотографии сами."" Это написано на странице вашего товара. Я требую вернуть сумму заказа.",0,negative
59528,пришли довольно быстро. ткань тонкая и удивительно тугая в местах швов. 3xl реально на 46 только налезет,2,positive
42394,Маломерит. И к тоже штаны короткие и узкие как на карлика((( не отслеживалось..,1,neutral
59276,"Заказываю второй раз,футболка большемерит на размер. Цвет и качество ткани на высоте! Минус за необработанные края,опять понесу в ателье",2,positive
62649,классная куртка мне очень понравилось. спасибо продавцу за подарок.,2,positive
69861,Товар хороший. Пришел быстро,2,positive
63063,"сегодня 23.11 получила свою посылку. колготки очень хорошие,толстые размер м на 44. Спасибо продавцу.",2,positive
49967,"товар не пришел, через спор вернула деньги",1,neutral
22254,"Прождал три месяца в пустую,продавец вешал лапшу на уши и не хотел возвращать деньги,просил закрыть спор.Ужасный,мерзкий продавец(Потерянное время в пустую и негативные эмоц",0,negative
53551,"края не обработаны,сзади короче,чем спереди",1,neutral
32657,"Очень короткая, как на куклу",1,neutral
82078,"Спасибо. Быстря доставка. На 3 размер, чашка С, в натяжку.",2,positive
49062,"Качество соответствует цене, не более того",1,neutral
32327,"заказ пришел примерно за месяц.на свой размер L взяла L.в талии широкий,рукава очень узкие,руки трудно поднять.пиджак тонкий и короткий",1,neutral
82491,"по размеру. ткань тонкая. в целом, довольна. пришло быстро",2,positive
81042,Отличные штанцы,2,positive
19955,"размер не подошел, на об 96см, XL малы",0,negative
67166,15 дней до СПб. очень понравилось и качество и фасон. крутое. очень довольна. на высокий рост.спасибо!,2,positive
23890,"Заказ не пришёл, деньги вернули! Очень ждала, так и не долждалась, обидно!",0,negative
8722,"Заказом недовольна. Очень маленький размер. На 46 российский заказала XL. Очень короткое. Изделие для тех, у кого нет груди вообще. На мой рост 158см оказалось по линии окончания живота...а уж явно ни как на фото... Зря потраченные деньги. К продавцу претензий по доставке нет. Очень быстро. Качество для этих денег соответственно",0,negative
49097,"очки пришли поврежденные, деньги вернули частично. Думала перезаказать их. к слову первый раз они обошлись мне в 103 рубля вместе с доставкой. сейчас они стоят 357, я в шоке!",1,neutral
34327,"Пришло с браком...как смотрели, что отправляют не понятно...",1,neutral
16180,ужас .очень ждала и очень расстроена. фасон футболки не тот что на фото . рисунок меньше намного .футболки обе пришли синтетика. хлопком и не пахло.очень обидно.,0,negative
38683,"Длина шортов не соответствует как показано на картинке, они в половину короче. Заказали две пижамы одинаковый размер, но одна оказалась немного меньше. Заказ пришел быстро, упаковано все хорошо. Трек отслеживался на всем пути. Материал больше синтетика. Запаха нет. Цвет соответствует картинке. За небольшие деньги подойдёт Продавец на вопросы не ответил.",1,neutral
48641,"заказ пришел.но юбка с браком.дыра на поясе по шву.конечно можно зашить,но уже печально и не приятно.",1,neutral
37658,Хорошее качество. Но не возможно отследить поставку.,1,neutral
51134,"Хз,жене понравилось,мне нет,какое то бесформенное,толстит,подмышки висят,за блестки что ли покупают",1,neutral
61859,"Имеет специфичный запах, при стирки не вымылся. В остальном все ок.",2,positive
81422,Хорошие!!!!,2,positive
63786,"заказываю во второй раз. Качество не плохое, но сыпется. Спасибо",2,positive
62391,"Идеальное платье!Спасибо продавцу! сшито на отлично,сидит как влитое!",2,positive
70077,"до Новосиба заказ дошел меньше, чем за месяц. Синтетика. Брала дочери на ОГ 84, села замечательно. Практически не мнется и хорошо гладится",2,positive
43173,Легинсы тонкие и маленькие xl на 46 размер,1,neutral
20585,"Заказала платье с ремнем! Платье пришло, а ремень отсутвует. Так что я очень разачерована. Я ведь платила и за платье и за ремень. Вобщем вот так вот вышло.",0,negative
42061,"Тонкие. Пришли какие то потертые, как будто не прокрас. Правильно написано старинные. Размер подошел. на 48 рус. 2XL. Цена дороговата.",1,neutral
40123,не рекомендую. не стоит тех денег. 100 руб ему цена. пошив отвратительный.,1,neutral
47197,"После оформления заказа, продавец сообщил, что товара ещё нет, сообщил номер отслеживания от другого товара, на самом деле отправил только через три недели, хоть и отвечает на вопросы, но диалога не получилось. В результате даже интерес к покупке пропал.",1,neutral
75473,"качество отличное, всё бусинки на месте. я довольна, но немного жмет ( На свой 42-44 брала L. думаю можно было бы и больше взять.",2,positive
66438,"Вот реально, я готова скупить все рубашки у этого продавца!!! В моей коллекции уже четвёртая. Восторг! Офигенного качества за копейки!!! До Москвы заказ шёл 25 дней.",2,positive
21138,"Ну что ж, получила я свой заказ как раз перед новым годом. Сначала о плюсах: действительно очень толстый, объемный материал, нижнее белье можно любое и даже колготки толстые, - ничего не заметно! рукава ближе к 3/4, для меня это тоже плюс. Никакого запаха. Теперь О МИНУСЕ: платье реглан, так вот с одной стороны оно просто не зашито!!! Для продавца такого уровня считаю это просто не солидным!!! Ну и ниточки, ниточки...",0,negative
77213,"замечательная блузка, все как в описании. Нитки не точат, качественно сшита, спасибо! Размер М для моего 44 маловат.",2,positive
31948,"Задумка неплохая, сидит хорошо. Брала под беременный животик. Ткань легенькая, НО!!!! Качество пошива отвратительное, края ткани не обработаны, все держится на соплях! За это три звезды. Придется доделывать. Доработайте!!! Цвет темнее,чем на фото.",1,neutral
82770,"футболка отличная , соответствует своиму размеру , подойдет для носки дома хотя ткань приличная , можно в Тае одеть на пляж, на завтрак",2,positive
35734,"Взяла S, размер чуть большеват .Отстирваается не очень хорошо .Не советую",1,neutral
59658,"Нормальная рубашка, стоит своих денег",2,positive
43609,"ставлю 3 звезды за то ,что продавец очень долгое время игнорировал мои сообщения и не понравилось,что на кофте по швам видны сильно нитки ,мой размер 44 на 46 сидит свободно ,рукава длинные ,она тянется и больше меня человек влезет ,кофта понравилась",1,neutral
75333,"На размер 44-46 заказывала размер L. Подошло идеально,качество хорошее.",2,positive
13794,"Товар не пришел, продавец его не отправлял, товар не отслеживался, продавец постоянно врал что товар вот вот придет, но товар так и не пришел! Продавец перестал общаться! деньги тоже не вернули!!! Рекомендую с продавцом не связываться и ему не верить!",0,negative
